ticker,entry_date,entry_price,category,pattern_used,market_regime_verdict,sector_health_verdict,exit_date,exit_price,exit_reason,return_pct,days_held,target_pct,stop_pct,stop_provenance,target_provenance,reward_risk,bars_since_breakout,breakout_within_last_k_bars,confidence_score,caps_applied,sampled_avoid,recommended_risk_fraction,proximal_low
AXISBANK.NS,2024-07-23,1263.25,AVOID,,FAVORABLE,,2024-07-25,1209.346575262692,STOP_HIT,-4.267043319794806,2,5.333804149743517,4.267043319794806,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000002,,False,0.0,,False,,
AZAD.NS,2024-07-23,1593.25,MONITOR,,FAVORABLE,NEUTRAL,2024-09-18,1505.35,TIME_EXIT,-5.517024949003615,40,11.580960354569395,9.264768283655528,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999984,,False,100.0,,False,,
BAJAJ-AUTO.NS,2024-07-23,9382.5,MONITOR,,FAVORABLE,NEUTRAL,2024-08-23,10034.58560056744,TARGET_HIT,6.950019723607155,22,6.950019723607155,5.56001577888574,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999964,,False,40.0,,False,,
BAJAJFINSV.NS,2024-07-23,1618.85,AVOID,,FAVORABLE,WEAK,2024-07-25,1560.9497253873549,STOP_HIT,-3.576629991206414,2,4.470787489008021,3.576629991206414,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,27.8,,False,,
BAJFINANCE.NS,2024-07-23,6727.1,AVOID,,FAVORABLE,,2024-08-29,7116.828439150991,TARGET_HIT,5.793409331673235,26,5.793409331673235,4.634727465338588,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
BALKRISIND.NS,2024-07-23,3174.75,AVOID,,FAVORABLE,NEUTRAL,2024-08-12,3002.381035195039,STOP_HIT,-5.429371282934429,14,6.786714103668047,5.429371282934429,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000002,,False,36.0,,False,,
BANKINDIA.NS,2024-07-23,119.29,AVOID,,FAVORABLE,,2024-09-11,111.61378621426964,STOP_HIT,-6.434918086788807,35,8.043647608486003,6.434918086788807,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,0.0,,False,,
BDL.NS,2024-07-23,1467.9,AVOID,,FAVORABLE,,2024-08-12,1273.5980937861918,STOP_HIT,-13.236726358321974,14,16.54590794790245,13.236726358321974,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.249999999999999,,False,0.0,,False,,
BEL.NS,2024-07-23,301.45,MONITOR,,FAVORABLE,NEUTRAL,2024-09-18,282.85,TIME_EXIT,-6.170177475534904,40,10.868188283656153,8.69455062692492,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,43.2,,False,,
BERGEPAINT.NS,2024-07-23,525.65,AVOID,,FAVORABLE,NEUTRAL,2024-07-30,554.8449323118473,TARGET_HIT,5.554063028982652,5,5.554063028982652,4.443250423186122,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,26.6,,False,,
BHARATFORG.NS,2024-07-23,1598.7,AVOID,,FAVORABLE,NEUTRAL,2024-07-29,1738.7241861571667,TARGET_HIT,8.75862802008924,4,8.75862802008924,7.006902416071389,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000004,,False,25.4,,False,,
BHARTIARTL.NS,2024-07-23,1465.7,AVOID,,FAVORABLE,,2024-08-28,1546.1914931077365,TARGET_HIT,5.4916758618910055,25,5.4916758618910055,4.393340689512795,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000029,,False,0.0,,False,,
BHARTIHEXA.NS,2024-07-23,1115.05,AVOID,,FAVORABLE,,2024-08-30,1257.8249233865845,TARGET_HIT,12.804351678093768,27,12.804351678093768,10.243481342475008,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000004,,False,0.0,,False,,
BHEL.NS,2024-07-23,307.35,MONITOR,,FAVORABLE,NEUTRAL,2024-09-04,279.8430336093644,STOP_HIT,-8.949720641169879,30,11.18715080146235,8.949720641169879,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,43.8,,False,,
BIOCON.NS,2024-07-23,337.05,AVOID,,FAVORABLE,WEAK,2024-07-26,365.0263724325259,TARGET_HIT,8.300362685810967,3,8.300362685810967,6.640290148648777,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,9.8,,False,,
BLUESTARCO.NS,2024-07-23,1681.35,MONITOR,,FAVORABLE,NEUTRAL,2024-09-13,1897.31477007924,TARGET_HIT,12.844724184687308,37,12.844724184687308,10.275779347749856,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.249999999999999,,False,41.6,,False,,
BOSCHLTD.NS,2024-07-23,34065.1,AVOID,,FAVORABLE,,2024-08-05,32226.92752496336,STOP_HIT,-5.396057768909063,9,6.745072211136328,5.396057768909063,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
BPCL.NS,2024-07-23,306.0,AVOID,,FAVORABLE,,2024-07-30,347.78710885424806,TARGET_HIT,13.655917926224856,5,13.655917926224856,10.924734340979883,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
BRITANNIA.NS,2024-07-23,5944.75,AVOID,,FAVORABLE,WEAK,2024-08-02,5658.384858495179,STOP_HIT,-4.817109912188414,8,6.021387390235525,4.817109912188414,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000016,,False,29.8,,False,,
BSE.NS,2024-07-23,2226.3,AVOID,,FAVORABLE,,2024-07-25,2451.3581741734283,TARGET_HIT,10.109067698577377,2,10.109067698577377,8.087254158861896,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,0.0,,False,,
CGPOWER.NS,2024-07-23,676.4,AVOID,,FAVORABLE,NEUTRAL,2024-08-23,751.9745901470386,TARGET_HIT,11.173061819491224,22,11.173061819491224,8.938449455592982,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999996,,False,26.0,,False,,
CHOLAFIN.NS,2024-07-23,1395.65,AVOID,,FAVORABLE,,2024-08-13,1311.0023398336837,STOP_HIT,-6.065106593079671,15,7.5813832413496,6.065106593079671,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000002,,False,0.0,,False,,
CIPLA.NS,2024-07-23,1497.9,AVOID,,FAVORABLE,,2024-07-26,1566.091889980763,TARGET_HIT,4.552499498014746,3,4.552499498014746,3.641999598411787,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000003,,False,0.0,,False,,
COCHINSHIP.NS,2024-07-23,2598.15,AVOID,,FAVORABLE,NEUTRAL,2024-08-07,2281.877895151588,STOP_HIT,-12.172973263607268,11,15.216216579509071,12.172973263607268,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.249999999999999,,False,29.4,,False,,
COFORGE.NS,2024-07-23,5390.5,AVOID,is_ascending_triangle_breakout,FAVORABLE,WEAK,2024-07-24,5895.904738472694,TARGET_HIT,9.375841544804633,1,9.375841544804633,7.500673235843705,ATR_FALLBACK_NO_STRUCTURAL_LOW,ATR_FALLBACK_NO_STRUCTURAL_LOW,1.25,0.0,True,26.0,,False,,
COLPAL.NS,2024-07-23,3168.85,AVOID,,FAVORABLE,WEAK,2024-07-30,3340.9496397625617,TARGET_HIT,5.430980947743244,5,5.430980947743244,4.344784758194595,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,13.4,,False,,
CONCOR.NS,2024-07-23,1030.25,AVOID,,FAVORABLE,,2024-08-12,956.8057101097816,STOP_HIT,-7.128783294367236,14,8.910979117959034,7.128783294367236,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999984,,False,0.0,,False,,
COROMANDEL.NS,2024-07-23,1584.35,AVOID,,FAVORABLE,,2024-08-12,1717.9382286796429,TARGET_HIT,8.431737222182155,14,8.431737222182155,6.745389777745715,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000016,,False,0.0,,False,,
CRISIL.NS,2024-07-23,4269.3,AVOID,,FAVORABLE,WEAK,2024-08-19,4601.62286279152,TARGET_HIT,7.784012901213772,18,7.784012901213772,6.227210320971014,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,3.6,,False,,
CUMMINSIND.NS,2024-07-23,3576.85,AVOID,,FAVORABLE,,2024-09-18,3764.0,TIME_EXIT,5.23225743321638,40,10.477357088420742,8.381885670736594,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
CUPID.NS,2024-07-23,83.36,AVOID,,FAVORABLE,,2024-07-30,93.4920758929324,TARGET_HIT,12.154601599007204,5,12.154601599007204,9.72368127920577,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,0.0,,False,,
DABUR.NS,2024-07-23,651.0,AVOID,is_flat_base_breakout,FAVORABLE,WEAK,2024-08-13,606.6111399054531,STOP_HIT,-6.818565298701519,15,9.592933947772664,6.818565298701519,STRUCTURAL,MEASURED_MOVE,1.4068845171284754,0.0,True,26.0,,False,,610.4
DALBHARAT.NS,2024-07-23,1778.45,AVOID,,FAVORABLE,NEUTRAL,2024-09-02,1912.7973240717213,TARGET_HIT,7.554180554512158,28,7.554180554512158,6.04334444360972,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000001,,False,31.0,,False,,
DIVISLAB.NS,2024-07-23,4527.0,AVOID,,FAVORABLE,WEAK,2024-07-26,4786.948218161976,TARGET_HIT,5.742174026109477,3,5.742174026109477,4.593739220887581,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,23.4,,False,,
DIXON.NS,2024-07-23,10943.1,AVOID,,FAVORABLE,WEAK,2024-07-30,12037.152492285835,TARGET_HIT,9.997646848569754,5,9.997646848569754,7.998117478855803,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,18.4,,False,,
DLF.NS,2024-07-23,809.35,AVOID,,FAVORABLE,,2024-07-29,872.2351879791471,TARGET_HIT,7.76983850980998,4,7.76983850980998,6.215870807847981,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,0.0,,False,,
DRREDDY.NS,2024-07-23,6865.0,AVOID,,FAVORABLE,WEAK,2024-09-12,6588.571721980367,STOP_HIT,-4.0266318720995296,36,5.033289840124415,4.0266318720995296,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,22.6,,False,,
E2E.NS,2024-07-23,1795.85,AVOID,,FAVORABLE,,2024-08-06,1591.6237962569978,STOP_HIT,-11.372119260684473,10,14.215149075855589,11.372119260684473,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999998,,False,0.0,,False,,
EICHERMOT.NS,2024-07-23,4919.55,AVOID,,FAVORABLE,NEUTRAL,2024-08-02,4699.930959863614,STOP_HIT,-4.464209940673161,8,5.5802624258414655,4.464209940673161,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000003,,False,30.4,,False,,
ENDURANCE.NS,2024-07-23,2542.4,AVOID,,FAVORABLE,,2024-09-18,2453.6,TIME_EXIT,-3.4927627438640725,40,9.813751609846555,7.85100128787724,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,0.0,,False,,
ESCORTS.NS,2024-07-23,4120.85,AVOID,,FAVORABLE,NEUTRAL,2024-08-05,3858.356340671807,STOP_HIT,-6.36989114692826,9,7.962363933660333,6.36989114692826,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.250000000000001,,False,11.8,,False,,
ETERNAL.NS,2024-07-23,217.91,AVOID,,FAVORABLE,,2024-08-02,239.1956766690154,TARGET_HIT,9.768104570242484,8,9.768104570242484,7.814483656193998,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.249999999999999,,False,0.0,,False,,
EXIDEIND.NS,2024-07-23,546.75,AVOID,,FAVORABLE,,2024-08-01,510.4791872951965,STOP_HIT,-6.633893498820945,7,8.292366873526174,6.633893498820945,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.249999999999999,,False,0.0,,False,,
FEDERALBNK.NS,2024-07-23,197.77,AVOID,is_flat_base_breakout,FAVORABLE,WEAK,2024-09-06,183.27736142788336,STOP_HIT,-7.3280267847078155,32,12.964554785862372,7.3280267847078155,STRUCTURAL,MEASURED_MOVE,1.7691740446305284,0.0,True,30.2,,False,,184.5
FORTIS.NS,2024-07-23,487.2,AVOID,,FAVORABLE,WEAK,2024-07-26,527.2794381474135,TARGET_HIT,8.226485662441206,3,8.226485662441206,6.58118852995296,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,20.0,,False,,
GAIL.NS,2024-07-23,219.79,AVOID,,FAVORABLE,,2024-07-31,240.97887390975612,TARGET_HIT,9.64050862630518,6,9.64050862630518,7.712406901044144,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
GESHIP.NS,2024-07-23,1322.85,AVOID,,FAVORABLE,NEUTRAL,2024-09-18,1235.25,TIME_EXIT,-6.622065993876851,40,15.030580214716208,12.024464171772966,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,24.6,,False,,
GICRE.NS,2024-07-23,375.85,AVOID,,FAVORABLE,WEAK,2024-07-26,424.988294932774,TARGET_HIT,13.073911116874813,3,13.073911116874813,10.459128893499862,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999984,,False,29.8,,False,,
GLAND.NS,2024-07-23,1981.75,AVOID,,FAVORABLE,,2024-07-31,2153.7418746001567,TARGET_HIT,8.678787667473532,6,8.678787667473532,6.943030133978828,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999996,,False,0.0,,False,,
GMRAIRPORT.NS,2024-07-23,94.13,AVOID,,FAVORABLE,,2024-07-31,103.51918331840903,TARGET_HIT,9.97469809668443,6,9.97469809668443,7.979758477347549,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,0.0,,False,,
GODREJCP.NS,2024-07-23,1516.7,AVOID,,FAVORABLE,,2024-07-29,1437.154586773889,STOP_HIT,-5.244637253650104,4,6.55579656706263,5.244637253650104,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.25,,False,0.0,,False,,
GODREJPROP.NS,2024-07-23,3151.75,AVOID,,FAVORABLE,NEUTRAL,2024-08-05,2922.7528513028474,STOP_HIT,-7.265714244377016,9,9.082142805471264,7.265714244377016,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,26.4,,False,,
GRANULES.NS,2024-07-23,526.75,AVOID,,FAVORABLE,WEAK,2024-07-29,568.1308189015933,TARGET_HIT,7.855874494844486,4,7.855874494844486,6.28469959587558,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000018,,False,28.6,,False,,
GRASIM.NS,2024-07-23,2823.05,AVOID,,FAVORABLE,NEUTRAL,2024-08-05,2694.2644491033707,STOP_HIT,-4.561929505202865,9,5.702411881503566,4.561929505202865,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999964,,False,27.8,,False,,
GVT&D.NS,2024-07-23,1438.05,MONITOR,,FAVORABLE,NEUTRAL,2024-08-01,1652.1304780053367,TARGET_HIT,14.886859149913894,7,14.886859149913894,11.90948731993111,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,44.6,,False,,
HAVELLS.NS,2024-07-23,1762.15,AVOID,,FAVORABLE,,2024-08-21,1908.0985359107035,TARGET_HIT,8.28241272937624,20,8.28241272937624,6.625930183500994,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999996,,False,0.0,,False,,
HCLTECH.NS,2024-07-23,1598.35,AVOID,,FAVORABLE,WEAK,2024-08-20,1685.4156924375875,TARGET_HIT,5.447223226301362,19,5.447223226301362,4.357778581041096,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999984,,False,21.4,,False,,
HDFCBANK.NS,2024-07-23,1618.4,AVOID,,FAVORABLE,WEAK,2024-09-18,1697.221007532526,TARGET_HIT,4.870304469384947,40,4.870304469384947,3.896243575507952,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000018,,False,3.4,,False,,
HDFCLIFE.NS,2024-07-23,592.55,AVOID,is_ascending_triangle_breakout,FAVORABLE,WEAK,2024-07-24,673.6999999999999,TARGET_HIT,13.695046831491013,1,13.695046831491013,3.4592523889250493,STRUCTURAL,MEASURED_MOVE,3.9589614436160585,0.0,True,33.0,,False,,575.65
HEROMOTOCO.NS,2024-07-23,5513.55,AVOID,,FAVORABLE,,2024-08-05,5220.445557086488,STOP_HIT,-5.316074814112735,9,6.64509351764091,5.316074814112735,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999984,,False,0.0,,False,,
HINDALCO.NS,2024-07-23,653.5,AVOID,,FAVORABLE,,2024-08-05,614.9406597392834,STOP_HIT,-5.900434622909956,9,7.375543278637442,5.900434622909956,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999991,,False,0.0,,False,,
HINDPETRO.NS,2024-07-23,346.5,AVOID,,FAVORABLE,,2024-07-29,388.3974506382513,TARGET_HIT,12.091616345815677,4,12.091616345815677,9.673293076652534,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000009,,False,0.0,,False,,
HINDUNILVR.NS,2024-07-23,2751.2,AVOID,is_flat_base_breakout,FAVORABLE,WEAK,2024-09-18,2875.85,TIME_EXIT,4.530750218086657,40,11.800305321314324,5.736646596705041,STRUCTURAL_CLAMPED_TO_ATR_CEILING,MEASURED_MOVE,2.05700405670659,0.0,True,38.4,,False,,2536.25
HONASA.NS,2024-07-23,467.2,AVOID,,FAVORABLE,,2024-08-26,519.6512187086031,TARGET_HIT,11.226716333177036,23,11.226716333177036,8.981373066541625,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2500000000000004,,False,0.0,,False,,
HSCL.NS,2024-07-23,408.8,AVOID,,FAVORABLE,,2024-08-02,453.2725645475496,TARGET_HIT,10.878807374645197,8,10.878807374645197,8.703045899716159,ATR_FALLBACK_NO_PATTERN,ATR_FALLBACK_NO_PATTERN,1.2499999999999996,,False,0.0,,False,,
